@relation 'CAN_traffic (Multi-class)-weka.filters.unsupervised.attribute.Remove-R1-2,10-weka.filters.unsupervised.attribute.Remove-R3'

@attribute Mean numeric
@attribute Var numeric
@attribute Q3 numeric
@attribute IQR numeric
@attribute Skew numeric
@attribute Kurt numeric
@attribute Class {Flooding,Fuzzy,Malfunction}

@data
26.666667,3.802817,28,3.25,-0.155557,-1.292675,Malfunction
26.630137,7.958524,28,3,0.538494,2.879735,Malfunction
267.5,3.5,267.75,1.5,1.20454,0.142041,Malfunction
26.712329,14.207763,30,7,-0.097258,-1.498485,Malfunction
267.5,3.5,267.75,1.5,1.20454,0.142041,Malfunction
53.333333,2.342857,54.25,2.25,0.490208,-0.954789,Malfunction
267.166667,1.366667,267.75,1.5,0.487567,-1.010113,Malfunction
26.684932,4.746575,28,3,0.003124,1.142439,Malfunction
133.384615,1.089744,134,1,1.004273,1.169343,Malfunction
26.630137,5.37519,28,4,0.213353,-1.093724,Malfunction
26.638889,5.473396,28,4,0.361514,-0.900257,Malfunction
26.666667,5.690141,28,4,0.224315,-1.021959,Malfunction
26.684932,7.857686,29,5,-0.157438,-1.526026,Malfunction
26.638889,5.473396,28,4,0.361514,-0.900257,Malfunction
5.835821,7.347216,7,3,0.221803,-0.403357,Malfunction
26.60274,7.464992,28,3,0.019291,0.229196,Malfunction
5.826347,11.55534,9,6,0.353607,-1.024555,Malfunction
53.361111,3.037302,55,3,0.712409,0.11944,Malfunction
53.333333,2.342857,54.25,2.25,0.490208,-0.954789,Malfunction
26.652778,7.891823,27,2,0.616518,7.446692,Malfunction
26.652778,8.060837,29,5,-0.064341,-1.478501,Malfunction
26.69863,8.46347,28,4,-0.039228,0.007051,Malfunction
53.277778,2.206349,54.25,2.25,0.520571,-0.593572,Malfunction
26.630137,6.12519,28,4,0.424401,-0.860496,Malfunction
26.643836,5.06583,28,4,0.354499,-0.805655,Malfunction
26.60274,10.798326,29,4,0.762291,2.863973,Malfunction
53.314286,1.810084,54.5,2.5,0.513275,-1.119238,Malfunction
266.333333,3.066667,267,1.75,0.181317,-0.862004,Malfunction
26.652778,11.525626,30,7,-0.007819,-1.396237,Malfunction
266.333333,3.066667,267,1.75,0.181317,-0.862004,Malfunction
53.314286,1.810084,54.5,2.5,0.513275,-1.119238,Malfunction
266.571429,14.952381,267,1.5,0.725141,0.492018,Malfunction
26.652778,2.793232,28,3,0.214488,0.786751,Malfunction
133.285714,6.21978,135.5,4.25,0.248908,-0.689408,Malfunction
26.616438,7.211948,28,4,0.145588,-0.740023,Malfunction
26.616438,6.267504,28,4,0.355963,-0.770655,Malfunction
26.630137,5.541857,28,4,0.359574,-0.931033,Malfunction
26.616438,5.739726,28,4,0.245763,-1.006255,Malfunction
26.652778,8.060837,29,5,-0.064341,-1.478501,Malfunction
5.823881,6.540745,8,4,0.033177,-0.586008,Malfunction
26.652778,3.272105,27,2,0.771635,-0.018286,Malfunction
5.827381,10.065636,9,6,0.156517,-1.447962,Malfunction
53.314286,2.163025,55,3,0.455637,-1.162106,Malfunction
26.652778,8.060837,29,5,-0.064341,-1.478501,Malfunction
26.712329,9.902207,27,2,-0.359933,5.448709,Malfunction
26.671233,7.2793,29,5,-0.176934,-1.537165,Malfunction
26.694444,17.144757,29,5,-0.067552,-0.450921,Malfunction
53.4,14.011765,55,3,0.125215,1.346318,Malfunction
26.722222,6.118936,28,4,0.220752,-1.087982,Malfunction
26.736111,5.605438,28,4,0.298596,-1.094788,Malfunction
26.694444,8.384194,29,5,0.124866,-0.766354,Malfunction
53.361111,2.40873,54,2,0.495871,0.170869,Malfunction
266.857143,0.47619,267,0.5,0.134164,-0.61,Malfunction
26.671233,9.612633,30,7,-0.072628,-1.540847,Malfunction
266.857143,0.47619,267,0.5,0.134164,-0.61,Malfunction
53.361111,2.40873,54,2,0.495871,0.170869,Malfunction
266.833333,0.566667,267,0.75,0.228269,-0.892734,Malfunction
26.69863,2.130137,28,3,0.020968,-0.550026,Malfunction
133.428571,7.648352,136,5,0.170059,-1.625347,Malfunction
26.708333,7.702465,28,4,0.201238,-0.907642,Malfunction
26.708333,7.195423,28,4,0.239413,-0.788682,Malfunction
26.708333,12.322183,28.25,4.25,0.437524,0.722693,Malfunction
26.671233,7.2793,29,5,-0.176934,-1.537165,Malfunction
26.708333,7.195423,28,4,0.239413,-0.788682,Malfunction
5.835821,6.526857,8,4,0.031325,-0.510018,Malfunction
26.712329,7.152207,28,3,0.258207,1.135609,Malfunction
5.823353,9.737471,9,6,0.271913,-1.158362,Malfunction
53.361111,3.094444,55,3,0.266022,0.251527,Malfunction
26.671233,7.2793,29,5,-0.176934,-1.537165,Malfunction
26.652778,3.41295,27,2,0.801786,2.568972,Malfunction
26.638889,6.910016,29,5,-0.122681,-1.651536,Malfunction
26.630137,8.791857,29,5,0.100361,-0.81553,Malfunction
53.333333,1.942857,54.25,1.5,-0.613472,-0.145329,Malfunction
26.739726,27.38965,30,6,-0.109649,-0.08809,Malfunction
26.712329,6.679985,28,3,0.184534,-0.582094,Malfunction
26.630137,10.12519,29,5,-0.005383,-0.73348,Malfunction
53.305556,2.446825,55,3,0.253402,-1.057144,Malfunction
266.5,0.7,267,0.75,-1.122263,-0.367347,Malfunction
26.652778,10.483372,29.25,6.25,-0.036209,-1.574952,Malfunction
266.5,0.7,267,0.75,-1.122263,-0.367347,Malfunction
53.305556,2.446825,55,3,0.253402,-1.057144,Malfunction
265.333333,61.066667,267,1,-0.932702,0.279371,Malfunction
26.652778,2.314358,28,3,0.093379,-0.436663,Malfunction
133.461538,5.935897,136,5,-0.023422,-1.889095,Malfunction
26.616438,10.128615,29,5,-0.096632,-0.459379,Malfunction
26.616438,9.211948,29,5,-0.023347,-0.657681,Malfunction
26.555556,24.672926,30,6,0.071524,0.657189,Malfunction
26.616438,8.989726,29,5,-0.033771,-0.570788,Malfunction
26.638889,6.910016,29,5,-0.122681,-1.651536,Malfunction
5.800595,7.569074,8,4,-0.050746,-0.145719,Malfunction
26.60274,6.687215,28,3,0.308439,-0.31163,Malfunction
5.830357,10.708449,9,7,0.035348,-1.285072,Malfunction
53.305556,2.161111,54.25,2.25,0.553062,-0.972595,Malfunction
26.638889,6.910016,29,5,-0.122681,-1.651536,Malfunction
26.657534,4.533866,27,2,0.575564,1.192864,Malfunction
26.722222,8.00626,29,5,-0.038037,-1.571516,Malfunction
26.694444,8.863067,29,4,0.19614,-0.476151,Malfunction
53.444444,5.053968,55,3,0.22695,-0.534683,Malfunction
26.694444,12.722222,29,4,0.177553,0.042833,Malfunction
26.763889,6.802621,28,4,0.404547,-0.848364,Malfunction
26.680556,10.389476,29,5,0.051783,0.295431,Malfunction
53.444444,3.853968,54.25,2.25,0.85402,2.326897,Malfunction
267,1.2,267,0.75,1,0,Malfunction
26.722222,9.640063,30,7,0.07104,-1.170542,Malfunction
267,1.2,267,0.75,1,0,Malfunction
53.444444,3.853968,54.25,2.25,0.85402,2.326897,Malfunction
267.142857,3.809524,267.5,1.5,1.09395,0.301094,Malfunction
26.739726,2.63965,28,3,0.484857,1.406199,Malfunction
133.642857,8.708791,136,5,0.083674,-1.786924,Malfunction
26.708333,7.84331,28,4,0.267353,0.043663,Malfunction
26.708333,7.082746,28,4,0.154103,-0.113335,Malfunction
26.726027,11.146119,29,4,-0.261905,2.3353,Malfunction
26.722222,8.456964,29,5,0.035706,-1.593209,Malfunction
26.708333,7.082746,28,4,0.154103,-0.113335,Malfunction
5.809524,11.420327,9,7,0.5071,0.328513,Malfunction
26.722222,7.302034,28,4,0.297285,-0.801548,Malfunction
5.804154,13.306768,10,7,0.674306,0.458002,Malfunction
53.416667,3.735714,54.25,2.25,1.103457,2.225468,Malfunction
26.722222,7.330203,29,5,-0.140613,-1.50876,Malfunction
26.708333,18.491197,29.25,5.5,0.173656,-0.364009,Malfunction
26.657534,9.394977,29,5,0.090769,-1.606904,Malfunction
26.671233,6.584855,29,5,0.319643,-1.087292,Malfunction
53.4,3.129412,54,2,0.37776,-0.536506,Malfunction
26.680556,8.671166,29,4,0.00297,-0.403608,Malfunction
26.657534,9.394977,29,5,0.090769,-1.606904,Malfunction
26.736111,8.168818,29,5,0.144266,-1.218965,Malfunction
26.671233,8.501522,29,5,0.338688,-0.261485,Malfunction
267.285714,2.904762,267,0.5,1.705337,1.512631,Malfunction
26.643836,11.288052,30,7,0.064054,-1.181182,Malfunction
267.285714,2.904762,267,0.5,1.705337,1.512631,Malfunction
53.342857,2.467227,55,3,0.387373,-0.516268,Malfunction
266.5,27.5,267.75,3.25,0.27346,-0.32521,Malfunction
26.694444,2.919405,28,3,0.449423,1.70979,Malfunction
133.357143,6.862637,136,5,-0.005437,-1.923077,Malfunction
26.657534,6.756088,28,4,0.475994,-0.94581,Malfunction
26.657534,6.756088,28,4,0.475994,-0.94581,Malfunction
26.680556,6.051448,29,4,0.189695,-0.923644,Malfunction
26.657534,9.394977,29,5,0.090769,-1.606904,Malfunction
26.657534,6.756088,28,4,0.475994,-0.94581,Malfunction
5.821429,10.212793,9,5.25,0.251047,-0.856906,Malfunction
26.680556,7.966941,29,5,0.105603,-1.234928,Malfunction
5.829341,10.370188,9,6,0.218001,-0.947122,Malfunction
53.342857,2.114286,55,3,0.433401,-1.133483,Malfunction
53.342857,2.467227,55,3,0.387373,-0.516268,Malfunction
26.547945,15.112253,29,5,0.607829,1.027524,Malfunction
26.652778,9.159429,29,5,0.175717,-1.387335,Malfunction
26.652778,7.074922,28,4,0.138125,0.487253,Malfunction
53.333333,1.942857,55,3,0.349537,-1.17301,Malfunction
26.69863,7.46347,29,4,-0.141403,-0.299586,Malfunction
26.726027,6.840563,29,5,0.090918,-0.029388,Malfunction
26.652778,6.145344,29,4,0.039581,-0.437542,Malfunction
53.305556,4.846825,54.25,2.25,1.168979,6.316734,Malfunction
268,8.8,269.25,3,0.80569,-0.706612,Malfunction
26.616438,11.211948,30,7,0.198557,-1.127739,Malfunction
268,8.8,269.25,3,0.80569,-0.706612,Malfunction
53.305556,4.846825,54.25,2.25,1.168979,6.316734,Malfunction
266.428571,1.285714,267,1.5,-0.181444,-1.261317,Malfunction
26.643836,2.954718,28,3,0.679044,3.216763,Malfunction
134.461538,35.769231,136,5,0.984591,0.430624,Malfunction
26.652778,4.342527,28,3,0.318454,-0.789034,Malfunction
26.652778,4.427034,28,3,0.291487,-0.839596,Malfunction
26.643836,5.926941,28,4,0.041934,-1.040712,Malfunction
26.652778,9.441119,29,5,0.192766,-1.42186,Malfunction
26.652778,4.427034,28,3,0.291487,-0.839596,Malfunction
5.820896,8.848065,8,4,0.109351,-0.785961,Malfunction
26.671233,6.195967,29,5,-0.072005,-1.054664,Malfunction
5.807122,8.596616,7,3,0.284611,-0.251857,Malfunction
53.305556,4.503968,54.25,2.25,0.738079,4.653151,Malfunction
26.652778,9.159429,29,5,0.175717,-1.387335,Malfunction
26.671233,10.7793,29,5,0.035593,0.217216,Malfunction
26.684932,9.44102,29,5,0.056786,-1.677043,Malfunction
26.638889,5.417058,28,3,0.227299,-0.874103,Malfunction
53.194444,2.675397,54.25,2.25,0.159666,-0.606558,Malfunction
26.666667,6.253521,29,4.25,0.318043,-0.721451,Malfunction
26.625,3.082746,28,3,0.631605,-0.498444,Malfunction
26.671233,5.5293,29,4,0.154082,-1.154243,Malfunction
53.25,1.221429,54,2,0.00805,-1.021237,Malfunction
265.666667,1.866667,266.75,2.25,-0.381802,-1.5,Malfunction
26.625,12.096831,30,7,0.056982,-1.765447,Malfunction
265.666667,1.866667,266.75,2.25,-0.381802,-1.5,Malfunction
53.25,1.792857,54,2,0.475282,-0.897605,Malfunction
266.5,2.7,267,1,0,-0.419753,Malfunction
26.625,2.575704,28,3,0.296898,-0.986883,Malfunction
133.214286,53.412088,140.5,10.5,-0.29315,-0.437005,Malfunction
26.671233,5.0293,28,4,0.066639,-1.382714,Malfunction
26.671233,5.390411,29,5,0.135645,-1.387583,Malfunction
26.625,5.786972,28,4,0.337265,-0.873736,Malfunction
26.684932,9.44102,29,5,0.056786,-1.677043,Malfunction
26.671233,5.223744,28,4,0.149409,-1.324393,Malfunction
5.832836,7.720475,8,4,-0.037358,-0.740292,Malfunction
26.643836,5.343607,28,4,0.263104,-1.189572,Malfunction
5.846847,8.678281,8,4,0.209794,-0.864767,Malfunction
53.222222,2.063492,55,3,0.483472,-1.201733,Malfunction
26.684932,9.44102,29,5,0.056786,-1.677043,Malfunction
26.708333,7.899648,29,5,0.04443,0.013232,Malfunction
26.722222,8.85133,29,5,0.081462,-1.657747,Malfunction
26.684932,5.663242,28,4,0.210332,-0.984316,Malfunction
53.444444,2.08254,55,3,0.401624,-1.359124,Malfunction
26.712329,5.513318,28,3,0.303908,-0.87031,Malfunction
26.712329,2.763318,27,2,0.884252,0.046385,Malfunction
26.722222,5.611894,29,4,0.206526,-1.246601,Malfunction
53.371429,1.29916,54,1.5,0.443085,-0.791696,Malfunction
266.714286,14.238095,267,0.5,-0.182993,0.446936,Malfunction
26.722222,12.344288,30,7,0.120971,-1.683001,Malfunction
266.714286,14.238095,267,0.5,-0.182993,0.446936,Malfunction
53.388889,1.273016,54,1.25,0.401493,-0.79145,Malfunction
267,0.4,267,0,0,0,Malfunction
26.722222,2.766823,28,3,0.57706,-0.547144,Malfunction
133.642857,31.324176,136.75,5.75,-0.09838,-0.78493,Malfunction
26.708333,3.955986,28,3,0.181254,-1.174302,Malfunction
26.708333,4.012324,28,3,0.173038,-1.215416,Malfunction
26.684932,5.913242,28,4,0.295379,-1.135612,Malfunction
26.722222,8.85133,29,5,0.081462,-1.657747,Malfunction
26.708333,4.012324,28,3,0.173038,-1.215416,Malfunction
5.820896,6.267227,7,3,0.01121,-0.072204,Malfunction
26.708333,5.899648,28.25,4.25,0.153715,-1.224024,Malfunction
5.804154,9.425816,8,5,0.594843,-0.306686,Malfunction
53.416667,1.678571,54,2,0.545735,-0.304319,Malfunction
26.722222,8.85133,29,5,0.081462,-1.657747,Malfunction
26.630137,14.486301,30,6,0.07153,-1.185749,Malfunction
26.630137,9.402968,29,5,0.105687,-1.695227,Malfunction
26.638889,3.9241,28,3,0.268617,-0.66867,Malfunction
53.342857,2.408403,55,3,0.46598,-1.268498,Malfunction
26.666667,4.338028,28,3,0.242793,-0.902176,Malfunction
26.680556,1.910603,28,3,0.522816,0.159819,Malfunction
26.643836,8.176941,29,4,0.125819,-0.934262,Malfunction
53.305556,1.53254,54,2,0.592664,0.493623,Malfunction
266.5,0.3,267,1,0,-2,Malfunction
26.616438,11.850837,30,7,0.135047,-1.701171,Malfunction
266.5,0.3,267,1,0,-2,Malfunction
53.342857,1.52605,54,2,0.557528,0.518265,Malfunction
266.714286,0.238095,267,0.5,-0.948683,-1.1,Malfunction
26.643836,2.482496,28,3,0.537319,-0.447959,Malfunction
133.769231,43.192308,138,9,-0.114893,-1.482917,Malfunction
26.643836,2.81583,27,1,0.343105,-0.02755,Malfunction
26.643836,2.704718,27,1,0.224405,-0.227546,Malfunction
26.666667,5.295775,28,4,0.238194,-1.137392,Malfunction
26.630137,9.402968,29,5,0.105687,-1.695227,Malfunction
26.643836,3.038052,27,2,0.446384,0.333847,Malfunction
5.826866,6.466941,7,3,0.054266,0.303266,Malfunction
26.630137,3.152968,28,3,0.151339,-0.525453,Malfunction
5.826347,12.047832,8,5,0.780162,-0.051798,Malfunction
53.342857,1.467227,54,2,0.525187,0.705016,Malfunction
26.630137,9.402968,29,5,0.105687,-1.695227,Malfunction
26.652778,14.455203,30,7,0.003896,-1.380783,Malfunction
26.666667,17.915493,31,8,0.018455,-1.78735,Malfunction
26.671233,4.195967,28,3,0.22546,-0.776937,Malfunction
53.305556,1.93254,54.25,2.25,0.603694,-1.01401,Malfunction
26.684932,5.968798,29,5,0.151036,-1.009941,Malfunction
26.69863,2.741248,28,3,-0.066427,-1.025114,Malfunction
26.625,8.040493,29,5,0.060362,-1.024144,Malfunction
53.333333,1.028571,54,1.25,0.12963,-1.074074,Malfunction
266.666667,0.266667,267,0.75,-0.707107,-1.5,Malfunction
26.60274,14.659437,30,7,0.077111,-1.788691,Malfunction
266.666667,0.266667,267,0.75,-0.707107,-1.5,Malfunction
53.333333,1.028571,54,1.25,0.12963,-1.074074,Malfunction
266.666667,0.266667,267,0.75,-0.707107,-1.5,Malfunction
26.630137,3.680746,28,3,0.227254,-1.168687,Malfunction
133.357143,27.631868,137,7.75,0.031595,-0.925551,Malfunction
26.638889,7.022692,29,5,0.106356,-1.250128,Malfunction
26.597222,4.891823,28,3,0.266616,-0.873556,Malfunction
26.671233,5.418189,28,4,0.256548,-1.115632,Malfunction
26.666667,17.915493,31,8,0.018455,-1.78735,Malfunction
26.597222,3.596049,28,3,0.191798,-0.617431,Malfunction
5.8125,6.457276,7,2,0.331955,0.799945,Malfunction
26.638889,3.839593,28,3,0.084303,0.313457,Malfunction
5.795252,15.722835,8,5,0.968365,0.010896,Malfunction
53.277778,1.349206,54,2,-0.002283,-0.415989,Malfunction
26.666667,17.915493,31,8,0.018455,-1.78735,Malfunction
26.736111,13.520931,30,7,0.016635,-1.394868,Malfunction
26.726027,19.701674,31,9,0.130722,-1.46278,Malfunction
26.722222,3.358372,28,3,0.24946,-1.037828,Malfunction
53.472222,1.399206,54,1,0.487268,-0.701616,Malfunction
26.722222,6.203443,28,4,0.331003,-0.819747,Malfunction
26.726027,19.701674,31,9,0.130722,-1.46278,Malfunction
26.833333,7.492958,28.25,3.25,-0.280523,0.26207,Malfunction
26.75,10.274648,29,5,0.17926,-1.191321,Malfunction
266.714286,0.904762,267,0.5,-0.665962,-0.231302,Malfunction
26.680556,13.093701,30,7,0.095274,-1.671914,Malfunction
266.714286,0.904762,267,0.5,-0.665962,-0.231302,Malfunction
53.361111,2.065873,54,2,0.224195,-1.026294,Malfunction
267,0.4,267,0,0,0,Malfunction
26.680556,3.12187,28,3,0.385092,-0.63189,Malfunction
133.5,7.807692,136,5,-0.076839,-1.55699,Malfunction
26.712329,5.179985,28,3,0.173909,-1.008869,Malfunction
26.712329,4.179985,28,3,-0.067962,-0.542433,Malfunction
26.736111,6.140649,28,4,0.34998,-0.888367,Malfunction
26.726027,19.701674,31,9,0.130722,-1.46278,Malfunction
26.671233,4.195967,28,3,-0.165045,-0.395915,Malfunction
5.844776,11.53272,7,3,1.165634,1.26944,Malfunction
26.684932,1.44102,27,1,-0.102258,0.394375,Malfunction
5.807808,18.553312,8,5,1.160869,0.403144,Malfunction
53.388889,1.101587,54,1,0.82458,2.061723,Malfunction
53.361111,2.065873,54,2,0.224195,-1.026294,Malfunction
26.726027,13.923896,31,8,0.110221,-1.459239,Malfunction
26.763889,10.520931,29,5,0.308001,0.028813,Malfunction
26.739726,1.945205,28,2,0.317769,-0.603613,Malfunction
53.514286,1.37479,54,1,0.798282,0.823212,Malfunction
26.75,5.795775,28,4,0.320963,-0.97896,Malfunction
26.763889,10.520931,29,5,0.308001,0.028813,Malfunction
26.763889,11.788537,28,3,0.193717,0.305608,Malfunction
26.712329,8.513318,29,5,0.074165,-0.967345,Malfunction
267.5,2.3,268.75,1.75,-0.56529,-0.759924,Malfunction
26.763889,11.027973,30,6,0.124925,-1.670845,Malfunction
267.5,2.3,268.75,1.75,-0.56529,-0.759924,Malfunction
53.514286,1.433613,55,2,0.27878,-1.155451,Malfunction
267.571429,0.619048,268,1,0.859894,-0.636095,Malfunction
26.763889,2.182903,28,2,0.649672,-0.211033,Malfunction
133.785714,8.027473,136,5,-0.069408,-1.813107,Malfunction
26.763889,4.098396,28,3,-0.454608,-0.106935,Malfunction
26.763889,6.633607,28.25,3.25,-0.124885,-0.6841,Malfunction
26.736111,6.478678,28,4,0.349613,-0.989078,Malfunction
26.763889,10.520931,29,5,0.308001,0.028813,Malfunction
26.763889,4.098396,28,3,0.355674,-0.022185,Malfunction
5.784024,14.976955,6,3,1.215892,0.545841,Malfunction
26.736111,1.689945,28,2,0.111769,-0.495462,Malfunction
5.775811,24.038348,6,3,1.274264,0.211943,Malfunction
53.542857,1.137815,54,1,0.255666,-0.685232,Malfunction
53.542857,1.608403,55,2.5,0.297578,-1.114574,Malfunction
26.694444,9.961659,29.25,6.25,-0.111698,-1.377828,Malfunction
26.736111,52.732199,33,13.25,-0.004211,-1.151119,Malfunction
26.680556,3.826095,28,3,0.351894,-0.212323,Malfunction
53.388889,1.95873,54.25,2.25,0.612033,-0.572609,Malfunction
26.726027,5.451674,28,4,0.261617,-0.901163,Malfunction
26.722222,3.41471,28,3,0.183372,-0.827023,Malfunction
26.694444,18.694053,29,5,0.083655,-0.034913,Malfunction
53.416667,11.107143,55.25,3.5,0.427762,0.387884,Malfunction
267,2.8,267.75,0.75,-0.841698,-0,Malfunction
26.657534,49.811644,33,13,0.035907,-1.542679,Malfunction
267,2.8,267.75,0.75,-0.841698,-0,Malfunction
53.416667,11.735714,55.25,4.25,0.287549,0.327638,Malfunction
267,0,267,0,0,-3,Malfunction
26.684932,27.274353,31,9,0.043537,-1.235134,Malfunction
133.307692,5.730769,136,5,0.152635,-1.809446,Malfunction
26.722222,13.72457,29,5,-0.32426,-0.490093,Malfunction
26.630137,11.930746,29,5,-0.221994,-0.463192,Malfunction
26.712329,6.679985,28,4,0.344919,-1.013857,Malfunction
26.671233,8.084855,29,4,-0.211262,-0.545146,Malfunction
26.736111,52.732199,33,13.25,-0.004211,-1.151119,Malfunction
5.809524,14.411372,7,4,1.080157,0.400246,Malfunction
26.722222,4.823161,28,3,-0.076439,0.156827,Malfunction
5.8125,20.22444,8,5,1.090013,0.037151,Malfunction
53.388889,4.130159,54,1.25,0.411625,1.383696,Malfunction
26.736111,52.732199,33,13.25,-0.004211,-1.151119,Malfunction
26.694444,24.947574,30,6.25,-0.186931,0.16229,Malfunction
26.808219,47.684932,33,13,-0.028037,-1.405795,Malfunction
26.722222,4.203443,28,3,0.230815,0.179473,Malfunction
53.416667,1.964286,54.25,2.25,0.362691,-1.22634,Malfunction
26.722222,5.921753,28,4,0.373928,-0.808295,Malfunction
26.808219,47.684932,33,13,-0.028037,-1.405795,Malfunction
26.791667,3.294014,28,2,0.241566,-0.145127,Malfunction
26.589041,37.689878,31,9,0.013218,-1.201039,Malfunction
266.428571,8.952381,268.5,3.5,-0.891247,-0.566801,Malfunction
26.708333,57.505282,34,15,0.011751,-1.861907,Malfunction
266.428571,8.952381,268.5,3.5,-0.891247,-0.566801,Malfunction
53.416667,3.278571,54,2,0.502555,1.42028,Malfunction
267,0,267,0,0,-3,Malfunction
26.708333,31.646127,32,11,0.019822,-1.764814,Malfunction
133.5,6.730769,136,5,0,-2,Malfunction
26.684932,12.246575,29,6,-0.008902,-1.134862,Malfunction
26.694444,9.172926,29,4.25,0.034235,-0.404497,Malfunction
26.736111,5.408255,28,4,0.302575,-0.576275,Malfunction
26.75,48.105634,33,13,-0.005834,-1.413719,Malfunction
26.694444,7.201095,28,3,0.029891,0.699842,Malfunction
5.78869,14.429842,8,5,0.909203,-0.076823,Malfunction
26.671233,9.695967,29,4,0.047776,-0.371522,Malfunction
5.803571,18.958316,9,7,0.889221,-0.462944,Malfunction
53.444444,3.168254,54,2,-0.015478,0.415239,Malfunction
53.416667,3.278571,54,2,0.502555,1.42028,Malfunction
26.60274,14.381659,29,5,-0.071376,-0.272426,Malfunction
26.666667,23.211268,30,7,0.013782,-0.853462,Malfunction
26.657534,6.450533,28,3,-0.036625,0.347191,Malfunction
53.416667,12.192857,54,1,0.474349,12.364576,Malfunction
26.671233,3.807078,28,3,-0.096113,-1.355866,Malfunction
26.666667,23.211268,30,7,0.013782,-0.853462,Malfunction
26.684932,5.524353,28,3,0.091811,0.653882,Malfunction
26.666667,20.197183,30,6,0.102609,0.372793,Malfunction
266.833333,1.766667,267,0.75,0.321372,-0.39943,Malfunction
26.708333,29.617958,31,9,0.014501,-1.618977,Malfunction
